user_id,hero_id,id,num_games,num_wins,kda_ratio
113,9,113_9,101,53,2942.6573427
113,97,113_97,100,53,3048.5436893
113,65,113_65,93,55,3411.231884
113,2,113_2,87,50,2949.1778774
113,88,113_88,87,53,2780.3738318
113,104,113_104,87,45,2438.9880953
113,7,113_7,86,46,2774.7093023
113,39,113_39,82,48,4009.8039216
114,21,114_21,2345,1221,3210.5831533
114,13,114_13,322,179,3843.373494
114,67,114_67,202,122,5700.2188183
114,75,114_75,105,45,3007.9239303
114,23,114_23,87,49,3142.0560748
114,35,114_35,86,37,3603.5805627
114,71,114_71,72,41,2460.8985025
114,31,114_31,65,44,2959.4272076
114,55,114_55,54,25,3630.8724832
116,98,116_98,362,199,2704.0775131
116,51,116_51,291,171,3162.3563218
116,9,116_9,242,143,3259.7684515
116,88,116_88,194,101,2546.3029433
116,69,116_69,182,88,2875.7709251
116,62,116_62,175,99,2877.6645042
116,14,116_14,168,82,2211.0969388
116,96,116_96,150,86,2906.2170706
116,108,116_108,150,88,3191.7808219
118,11,118_11,213,122,3692.5064599
118,93,118_93,159,94,5037.2492837
118,39,118_39,159,81,4203.8073908
118,106,118_106,138,80,5348.5064011
118,8,118_8,130,69,4400.990099
118,76,118_76,116,67,3512.8593041
118,13,118_13,115,63,4262.4223603
118,70,118_70,87,48,4587.5576037
118,19,118_19,86,57,4524.0963856
122,39,122_39,1003,557,4391.6844763
122,11,122_11,985,562,3497.5828729
122,9,122_9,855,494,4153.979614
122,13,122_13,647,346,3914.9870801
122,25,122_25,534,313,3569.0954774
122,8,122_8,380,185,3389.380531
122,72,122_72,366,201,3588.0530973
122,10,122_10,348,213,3893.0733019
122,63,122_63,333,181,3866.4495114
126,51,126_51,370,222,4481.1218986
126,65,126_65,356,189,5658.1920904
126,39,126_39,305,179,6395.716946
126,74,126_74,281,180,6740.1069519
126,16,126_16,245,142,4418.3583407
126,53,126_53,242,140,4178.8321168
126,88,126_88,223,126,4023.4741784
126,55,126_55,210,115,4680.3278688
126,29,126_29,196,111,4715.5844156
128,110,128_110,777,416,3186.0591759
128,17,128_17,451,247,4425.8798436
128,104,128_104,377,206,2614.9444631
128,46,128_46,374,235,3691.7221694
128,1,128_1,345,187,3542.8039702
128,34,128_34,290,157,4125
128,106,128_106,250,151,4881.6821098
128,74,128_74,246,108,3448.1792717
128,2,128_2,171,85,2349.1638796
129,74,129_74,287,170,4074.3589743
129,120,129_120,149,92,3578.7631272
129,21,129_21,133,67,3003.7174721
129,39,129_39,103,57,4898.1132075
129,11,129_11,98,64,3637.5838926
129,8,129_8,97,56,4118.5031185
129,7,129_7,95,51,3107.5110456
129,25,129_25,88,53,3701.5706806
129,22,129_22,82,53,5723.3560091
130,34,130_34,618,404,3375.2384991
130,16,130_16,156,78,2745.081266
130,13,130_13,146,76,2826.9720102
130,74,130_74,140,59,2260.4908947
130,46,130_46,135,83,2639.5793499
130,35,130_35,116,74,2663.1878558
130,98,130_98,103,54,2057.1955719
130,9,130_9,92,45,2417.4876847
130,39,130_39,78,38,2900.3267974
131,13,131_13,717,365,3428.6958415
131,11,131_11,628,340,3114.673913
131,39,131_39,375,218,4002.8846154
131,71,131_71,282,178,3131.6025067
131,51,131_51,220,131,2923.5181644
131,46,131_46,211,112,3505.2430887
131,47,131_47,210,124,3559.3220339
131,65,131_65,184,108,2760.6461087
131,67,131_67,181,103,5113.8790036
133,86,133_86,337,203,2684.1670112
133,79,133_79,222,130,2593.71293
133,90,133_90,218,145,3325.4344392
133,107,133_107,147,99,3138.8429752
133,75,133_75,125,82,3534.4619105
133,27,133_27,118,71,1991.4367269
133,3,133_3,109,74,2944.8275862
133,7,133_7,107,84,3044.7368421
133,51,133_51,101,68,2970.7317073
136,11,136_11,263,131,3158.2928147
136,17,136_17,257,156,3892.4088464
136,74,136_74,245,135,3573.2730794
136,10,136_10,188,108,4701.5457789
136,106,136_106,117,64,4177.3981603
136,8,136_8,117,66,3362.6220363
136,18,136_18,91,55,3586.9565218
136,34,136_34,82,39,3455.6313993
136,1,136_1,76,38,3632.9113924
137,34,137_34,732,427,3219.3687512
137,74,137_74,470,262,3002.7506112
137,17,137_17,358,196,2933.2655826
137,11,137_11,287,140,2398.3193277
137,35,137_35,285,156,3217.0087977
137,46,137_46,201,100,2670.8278581
137,98,137_98,195,120,2846.8586387
137,62,137_62,181,109,2215.4626109
137,14,137_14,178,98,2398.8235294
138,70,138_70,251,146,3146.2628866
138,4,138_4,166,96,3831.0598111
138,106,138_106,159,90,4346.031746
138,62,138_62,115,66,3213.8643068
138,44,138_44,114,61,3872.2044728
138,25,138_25,113,61,3640.1515152
138,46,138_46,105,68,3514.683153
138,53,138_53,88,38,2660.2564103
138,17,138_17,87,42,3539.2491468
139,7,139_7,92,56,2944.2857143
139,14,139_14,80,48,2366.9950739
139,103,139_103,71,46,3036.4372469
139,51,139_51,61,35,3507.5376885
139,120,139_120,59,31,3262.254902
139,107,139_107,51,29,2762.6373626
139,100,139_100,38,22,3047.1698113
139,97,139_97,33,20,3444.4444444
139,104,139_104,25,12,2395.3488372
143,39,143_39,321,184,5174.8427673
143,34,143_34,294,176,5032.9670329
143,9,143_9,243,144,5185.5855856
143,17,143_17,229,159,5470.9302326
143,74,143_74,195,113,5373.7373738
143,13,143_13,182,105,4853.9823009
143,21,143_21,157,77,3865.6215005
143,14,143_14,146,75,3962.0253165
143,7,143_7,146,64,4037.4064838
144,34,144_34,52,38,6128.0788177
144,39,144_39,38,25,6119.047619
144,17,144_17,26,12,4428.5714285
144,41,144_41,20,12,5231.7073171
144,22,144_22,19,6,4779.0697674
144,112,144_112,16,10,2708.8607595
144,35,144_35,16,11,5407.8947368
144,76,144_76,13,9,4677.9661017
144,63,144_63,13,11,6471.4285715
145,11,145_11,698,374,3020.6084396
145,74,145_74,479,279,3370.9573092
145,17,145_17,398,217,3218.6897881
145,8,145_8,293,188,3301.6411997
145,93,145_93,278,162,3336.8532207
145,76,145_76,206,125,3462.2356496
145,46,145_46,195,122,4305.3589484
145,14,145_14,193,125,2252.0366599
145,98,145_98,182,95,2192.3076923
146,10,146_10,188,103,4863.8360176
146,98,146_98,183,107,3465.408805
146,106,146_106,163,92,4407.4914869
146,11,146_11,156,86,3175.580222
146,104,146_104,142,83,3393.3002482
146,74,146_74,138,85,4082.8402367
146,51,146_51,114,61,3372.9456385
146,70,146_70,114,60,4550.4587156
146,86,146_86,108,51,2594.9367089
147,39,147_39,77,52,5389.8734177
147,76,147_76,72,43,3929.3478261
147,11,147_11,52,28,3416.4133739
147,13,147_13,43,18,3427.0462634
147,74,147_74,38,23,4037.3443983
147,65,147_65,35,17,2929.3680297
147,46,147_46,32,17,3980.8917197
147,120,147_120,31,12,1978.6476868
147,34,147_34,31,22,4278.7878788
148,74,148_74,701,445,4559.0828924
148,95,148_95,312,207,3855.7567917
148,52,148_52,194,134,4225.7525084
148,106,148_106,172,88,4718.6147186
148,46,148_46,165,100,3629.9401198
148,34,148_34,155,80,4682.0728291
148,25,148_25,154,86,3666.3190824
148,21,148_21,148,89,4349.5276653
148,17,148_17,143,84,4274.7688243
149,65,149_65,774,429,3204.1275797
149,77,149_77,517,332,2480.4295116
149,51,149_51,474,273,2724.3952651
149,99,149_99,398,206,2468.8096754
149,104,149_104,379,211,2510.7913669
149,38,149_38,367,198,2601.0815308
149,96,149_96,322,177,2570.6806283
149,69,149_69,312,173,2858.1593928
149,78,149_78,309,180,3303.3645891
150,98,150_98,372,213,2538.6022686
150,97,150_97,239,120,2939.6946565
150,7,150_7,223,120,2723.7866986
150,65,150_65,151,66,3328.0788177
150,2,150_2,131,72,2135.1835273
150,34,150_34,112,52,3567.1641791
150,8,150_8,106,51,2980.952381
150,32,150_32,104,55,3322.2543352
150,41,150_41,86,51,3012.0240481
151,18,151_18,230,147,3783.4507042
151,43,151_43,200,123,2990.7763259
151,69,151_69,125,82,3163.4844869
151,120,151_120,70,34,2914.8471615
151,104,151_104,55,30,2587.3417722
151,1,151_1,39,18,3278.4090909
151,14,151_14,35,17,2145.3488372
151,44,151_44,33,18,3927.0833333
151,48,151_48,31,18,3293.7853107
152,106,152_106,392,240,4588.5985748
152,11,152_11,302,164,3002.4437928
152,17,152_17,261,156,3734.393404
152,34,152_34,231,134,3711.2462006
152,46,152_46,173,104,3856.4593301
152,76,152_76,167,91,3593.676815
152,65,152_65,158,100,3816.1764706
152,19,152_19,132,75,3366.2790697
152,39,152_39,129,59,3620.2380952
153,74,153_74,398,209,3419.5083267
153,14,153_14,296,162,2877.4617068
153,107,153_107,251,146,3291.8632075
153,53,153_53,223,98,2370.7664884
153,21,153_21,151,78,2952.6372443
153,40,153_40,140,86,3257.0281125
153,114,153_114,126,68,3443.9411099
153,23,153_23,122,64,3095.4063604
153,62,153_62,114,67,3475.7653061
154,74,154_74,584,332,3719.1206248
154,46,154_46,540,348,3951.0067114
154,39,154_39,534,305,4192.7100911
154,34,154_34,354,178,3325.6802721
154,21,154_21,334,195,3129.0465632
154,11,154_11,313,162,2898.3050847
154,9,154_9,259,155,3901.7379679
154,101,154_101,252,148,3600.3344481
154,119,154_119,238,157,3968.8449848
155,58,155_58,876,528,3378.8125728
155,45,155_45,126,75,2895.5696203
155,27,155_27,124,89,2925.1559252
155,62,155_62,110,62,3123.3993015
155,88,155_88,103,58,3117.7347243
155,36,155_36,98,57,3813.3802817
155,75,155_75,97,64,3449.4720965
155,5,155_5,79,47,2364.2172524
155,32,155_32,62,33,3219.0082645
157,19,157_19,937,583,3187.7138182
157,53,157_53,440,230,2343.0436966
157,95,157_95,304,176,3125.6627784
157,59,157_59,284,158,2103.655914
157,73,157_73,259,126,2370.2960361
157,54,157_54,225,115,3104.524181
157,10,157_10,209,114,3321.2067436
157,76,157_76,203,105,2669.7490093
157,8,157_8,194,98,2915.763136
158,74,158_74,119,80,3537.2124493
158,34,158_34,107,73,3505.882353
158,76,158_76,81,54,3127.2015656
158,17,158_17,70,43,3034.7648262
158,65,158_65,55,27,3291.4572864
158,106,158_106,41,26,4319.391635
158,46,158_46,36,24,3447.7611941
158,93,158_93,35,20,3147.8599221
158,36,158_36,35,21,2760.4166666
159,14,159_14,420,235,2398.7034036
159,74,159_74,170,89,2738.0560132
159,1,159_1,169,88,3030.8422301
159,11,159_11,164,89,2630.1020408
159,9,159_9,154,85,3070.7876371
159,6,159_6,118,71,2463.3152174
159,93,159_93,111,65,2823.3890215
159,41,159_41,104,64,3026.5210608
159,44,159_44,104,59,3144.0443213
160,53,160_53,238,119,2638.9370306
160,65,160_65,187,103,2885.5337079
160,61,160_61,166,83,2584.1371919
160,98,160_98,115,65,3030.9734513
160,41,160_41,113,68,3485.4700855
160,58,160_58,104,54,2548.048048
160,104,160_104,101,53,2465.2482269
160,13,160_13,90,47,3183.9464883
160,74,160_74,86,44,3128.0148423
161,107,161_107,370,195,3212.6177796
161,7,161_7,221,127,3225.3989362
161,62,161_62,139,85,3154.9132948
161,88,161_88,98,61,3119.6721312
161,51,161_51,95,41,2818.8874515
161,114,161_114,90,60,3832.7645051
161,71,161_71,78,49,3528.8135593
161,28,161_28,71,35,3220.3389831
161,119,161_119,57,26,3027.9069767
163,86,163_86,954,471,2800.2921841
163,41,163_41,327,209,3862.4401914
163,17,163_17,316,203,4228.9215686
163,34,163_34,262,143,3900.9646302
163,14,163_14,255,166,3444.2159383
163,93,163_93,232,141,3864.7906657
163,1,163_1,215,126,3760.7758621
163,11,163_11,215,118,3303.9358601
163,106,163_106,185,112,4506.3985375
164,74,164_74,774,480,4355.5439875
164,106,164_106,551,325,4958.8834402
164,39,164_39,249,148,4459.8765432
164,51,164_51,231,139,3502.9985007
164,110,164_110,221,123,3587.9432624
164,55,164_55,204,133,4540.0225479
164,13,164_13,201,108,4331.150608
164,17,164_17,197,123,4316.5137614
164,98,164_98,182,103,3459.9797366
166,107,166_107,167,90,3052.3465704
166,100,166_100,147,64,2958.443855
166,51,166_51,98,51,2756.462585
166,114,166_114,85,43,3544.6096654
166,14,166_14,83,49,2650.7462687
166,16,166_16,82,40,3068.7022901
166,60,166_60,70,48,4526.1707989
166,71,166_71,56,31,2982.9059829
166,103,166_103,56,33,3237.9603399
168,74,168_74,671,413,4902.9374202
168,10,168_10,196,132,6567.723343
168,11,168_11,170,87,3371.4285714
168,1,168_1,120,62,3892.8571428
168,106,168_106,108,64,4707.7205883
168,34,168_34,108,57,4049.2359932
168,76,168_76,89,49,3884.9372385
168,46,168_46,87,52,4342.1750664
168,13,168_13,83,44,4771.8894009
172,75,172_75,728,415,2433.7418068
172,14,172_14,377,185,2136.9721936
172,41,172_41,296,173,2899.0825688
172,104,172_104,216,106,2143.4384537
172,36,172_36,184,104,2623.1884058
172,76,172_76,183,99,2677.6075857
172,6,172_6,182,110,2205.5800294
172,70,172_70,174,115,2784.6630519
172,62,172_62,174,95,2186.3636364
174,1,174_1,437,253,4824.1758241
174,16,174_16,215,114,3412.517781
174,93,174_93,214,118,5273.5042735
174,26,174_26,144,80,2625.1217137
174,86,174_86,141,76,2818.647541
174,10,174_10,136,82,7178.3783784
174,11,174_11,131,67,3793.3333333
174,46,174_46,120,66,4651.8218623
174,14,174_14,120,61,2695.1566952
176,107,176_107,1486,854,3101.1904762
176,91,176_91,1331,719,2522.0041913
176,110,176_110,236,135,3409.3830334
176,58,176_58,189,92,2732.8519856
176,86,176_86,155,61,1658.1446311
176,100,176_100,145,76,2289.3280632
176,62,176_62,130,76,2763.1578947
176,82,176_82,129,48,1962.8942486
176,112,176_112,122,63,2028.7929125
178,74,178_74,7280,5010,7149.9719961
178,107,178_107,499,280,3996.5170279
178,86,178_86,248,139,4236.9057212
178,26,178_26,133,67,2640.9266409
178,11,178_11,105,51,3535.3159851
178,7,178_7,91,46,2909.6153846
178,17,178_17,79,26,3745.9893048
178,25,178_25,57,29,3548.9510489
178,8,178_8,55,26,3508.6956522
180,56,180_56,65,46,3280.839895
180,1,180_1,52,29,2760.3305785
180,25,180_25,52,27,2159.7374179
180,39,180_39,43,19,2712.9032258
180,4,180_4,42,25,3264.7058824
180,104,180_104,36,15,1837.6623377
180,8,180_8,34,18,2548.3870968
180,46,180_46,29,17,2949.7206704
180,36,180_36,29,17,2552.9411765
181,14,181_14,253,144,3886.4970645
181,74,181_74,176,88,3520.1207243
181,80,181_80,171,98,4690.0684931
181,66,181_66,145,84,3508.6887836
181,2,181_2,131,74,3167.8657075
181,21,181_21,122,50,3124.0063593
181,64,181_64,102,56,3409.556314
181,60,181_60,82,60,5614.4200627
181,101,181_101,71,37,3443.6450839
183,74,183_74,613,376,4166.6164507
183,53,183_53,381,190,2815.3846154
183,76,183_76,228,134,3786.6242038
183,1,183_1,208,108,3640.0425985
183,73,183_73,185,107,3603.3630069
183,62,183_62,179,100,2372.6666667
183,86,183_86,176,87,1967.9758308
183,11,183_11,161,98,3493.919551
183,13,183_13,151,79,3222.1180881
184,20,184_20,1344,804,3147.9289941
184,111,184_111,610,353,4066.4089951
184,61,184_61,458,323,4538.7513455
184,112,184_112,414,242,3673.448096
184,50,184_50,322,188,2914.3185739
184,31,184_31,283,166,4254.491018
184,5,184_5,247,169,3498.5119047
184,102,184_102,168,98,3949.4163424
184,83,184_83,146,89,2430.7159353
186,18,186_18,303,182,3163.8297872
186,104,186_104,244,142,2469.0176323
186,41,186_41,222,124,2524.6394231
186,54,186_54,179,97,3008.7032202
186,8,186_8,178,93,2713.4920635
186,1,186_1,176,96,2879.4178794
186,56,186_56,158,91,2855.7614827
186,29,186_29,154,94,3181.8181818
186,109,186_109,132,81,2947.66147
187,74,187_74,106,54,4474.7081712
187,23,187_23,98,53,4259.3984962
187,97,187_97,79,44,3764.4110276
187,106,187_106,66,30,4101.5228426
187,59,187_59,63,45,3071.6049383
187,34,187_34,55,26,4236.7491166
187,93,187_93,55,34,4577.0609319
187,77,187_77,55,37,2996.6555184
187,107,187_107,52,30,2813.3640553
189,56,189_56,244,154,3878.66394
189,70,189_70,115,61,3549.2957747
189,8,189_8,93,45,3524.5901639
189,62,189_62,80,45,3165.1515152
189,39,189_39,79,37,3388.0070547
189,86,189_86,76,29,2195.8762887
189,6,189_6,75,44,3125.2525253
189,10,189_10,72,45,4866.4772727
189,57,189_57,62,38,2802.5
190,83,190_83,630,403,4013.0874479
190,88,190_88,291,175,3667.5378986
190,86,190_86,150,82,2761.4678899
190,101,190_101,132,69,3222.7324914
190,20,190_20,119,77,3007.7419355
190,64,190_64,99,44,2737.5979112
190,93,190_93,98,47,3961.1486487
190,62,190_62,92,51,2752.5179856
190,22,190_22,83,48,4403.0418251
194,88,194_88,517,283,2623.5262594
194,41,194_41,516,274,3431.3868613
194,69,194_69,460,240,3236.2369338
194,106,194_106,403,229,4192.3240938
194,28,194_28,362,191,2794.1176471
194,51,194_51,344,188,2862.4951719
194,62,194_62,286,158,3639.2818281
194,107,194_107,265,153,2671.0784313
194,8,194_8,258,145,3241.5284787
196,7,196_7,2136,1223,2054.7719595
196,86,196_86,446,213,1721.5885087
196,9,196_9,421,234,2379.1580042
196,5,196_5,228,120,1830.2626421
196,112,196_112,176,97,1678.197065
196,91,196_91,169,83,1780.2713988
196,74,196_74,147,67,2129.1793313
196,26,196_26,129,71,1643.9499305
196,111,196_111,122,65,1999.2663243
197,38,197_38,184,111,2989.5652174
197,2,197_2,183,101,2615.4381085
197,16,197_16,171,99,3055.2349546
197,28,197_28,162,105,3185.4508197
197,55,197_55,161,95,3780.0453515
197,65,197_65,154,81,3066.9767442
197,88,197_88,131,79,2952.5773196
197,56,197_56,129,81,3976.1549925
197,51,197_51,128,81,3681.0631229
198,51,198_51,440,333,4122.542595
198,11,198_11,141,101,4019.2525481
198,33,198_33,139,88,3089.010989
198,55,198_55,69,42,3945.3302961
198,16,198_16,56,27,2932.5581395
198,73,198_73,49,34,4975.5102041
198,110,198_110,36,20,3167.2025723
198,14,198_14,33,28,3608.0586081
198,22,198_22,21,16,5436.6197183
199,74,199_74,891,500,4075.9521219
199,11,199_11,719,371,3587.762816
199,39,199_39,394,218,4750
199,17,199_17,321,174,3729.9001576
199,76,199_76,303,170,3640.6345332
199,46,199_46,280,168,4083.1656606
199,25,199_25,270,142,3135.0877193
199,13,199_13,217,98,3609.4584287
199,86,199_86,211,93,2185.8823529
200,42,200_42,826,483,5773.3873692
200,53,200_53,381,212,2626.2975779
200,95,200_95,365,206,4731.6561845
200,18,200_18,305,172,4678.367347
200,74,200_74,301,140,3293.5726694
200,1,200_1,297,157,3661.7647059
200,11,200_11,273,135,2935.5992844
200,77,200_77,260,154,4678.4565916
200,41,200_41,231,138,3708.8724584
202,99,202_99,1527,849,3038.3802072
202,46,202_46,708,452,3542.4959656
202,11,202_11,172,92,2438.1761978
202,74,202_74,136,63,2584.2558425
202,76,202_76,122,69,2708.3333333
202,96,202_96,116,68,2446.4285714
202,69,202_69,110,56,2372.4247226
202,109,202_109,109,66,3010.6761566
202,20,202_20,109,55,1925
203,57,203_57,435,241,2087.0929777
203,86,203_86,149,80,2151.9861831
203,87,203_87,125,82,2738.8392857
203,112,203_112,111,62,2668.6131387
203,64,203_64,111,71,2649.6240602
203,75,203_75,109,57,2470.2233251
203,73,203_73,105,53,2766.8711657
203,50,203_50,101,63,2356.0126582
203,69,203_69,99,55,2815.9509202
204,14,204_14,673,348,2104.2408066
204,74,204_74,508,315,4227.7265745
204,91,204_91,424,304,3460.6539705
204,55,204_55,327,189,3304.4334976
204,103,204_103,279,179,3290.8057851
204,34,204_34,264,164,4380
204,107,204_107,247,147,2613.6363636
204,86,204_86,230,121,2427.8290993
204,79,204_79,198,95,2049.7175141
205,74,205_74,582,364,3894.8356807
205,34,205_34,287,141,3213.1343284
205,73,205_73,219,142,3978.7460149
205,17,205_17,165,87,3481.0495627
205,76,205_76,145,82,3068.6641698
205,11,205_11,128,70,3008.4134615
205,109,205_109,121,63,3086.1788618
205,8,205_8,96,58,3638.8206389
205,18,205_18,85,48,3200.4219409
206,18,206_18,462,262,3497.0364098
206,17,206_17,346,175,3499.1546915
206,76,206_76,344,194,3640.0634249
206,11,206_11,308,155,2799.6446024
206,8,206_8,295,177,3155.8679706
206,93,206_93,246,119,3658.1667816
206,95,206_95,225,115,3236.3090773
206,2,206_2,211,115,2887.9148403
206,35,206_35,187,109,4133.3938294
207,97,207_97,282,144,4039.8642918
207,86,207_86,281,151,2995.2238806
207,9,207_9,266,144,4539.4190871
207,7,207_7,218,117,3236.6912367
207,8,207_8,203,105,4555.984556
207,39,207_39,177,76,4621.7948718
207,69,207_69,173,104,3603.6036036
207,1,207_1,170,87,4314.0186916
207,41,207_41,166,92,4394.1605839
208,82,208_82,748,458,2890.482399
208,74,208_74,482,224,2946.5408805
208,107,208_107,387,211,2264.6828504
208,11,208_11,241,109,2461.2621857
208,17,208_17,229,130,2926.8929504
208,98,208_98,223,136,2843.2601881
208,13,208_13,189,98,2703.8895859
208,46,208_46,188,103,3182.0652174
208,39,208_39,185,86,3098.1079187
209,74,209_74,245,144,4190.2766136
209,11,209_11,234,129,3598.5185185
209,86,209_86,151,63,2104.3046358
209,80,209_80,135,82,3638.996139
209,17,209_17,131,69,3470.1149425
209,10,209_10,122,75,5351.8518519
209,106,209_106,115,64,4630.1824212
209,13,209_13,105,56,3819.4945848
209,1,209_1,98,52,3935.2331606
211,1,211_1,341,184,2575.5355129
211,109,211_109,268,153,3312.3595505
211,93,211_93,243,120,3433.6283186
211,48,211_48,204,104,2655.7132188
211,52,211_52,194,124,2343.07023
211,76,211_76,174,96,2912.4218052
211,11,211_11,173,100,2010.8616944
211,10,211_10,164,90,3753.2808399
211,54,211_54,162,90,3639.6866841
212,34,212_34,650,368,3742.5439714
212,74,212_74,649,366,3752.2050717
212,39,212_39,479,249,3990.1207464
212,14,212_14,403,208,2364.6993318
212,46,212_46,279,160,3339.6472894
212,11,212_11,246,124,2789.8550725
212,17,212_17,243,140,3198.1079577
212,21,212_21,235,109,2743.1421446
212,101,212_101,204,102,2558.7714117
213,107,213_107,369,215,3309.0211132
213,86,213_86,153,84,3382.6266805
213,58,213_58,146,79,3318.0778032
213,103,213_103,89,54,3962.8180039
213,92,213_92,79,42,3798.2646421
213,66,213_66,78,46,3353.7117904
213,82,213_82,67,43,3392.4349882
213,28,213_28,60,31,3309.5238095
213,74,213_74,56,37,4712.3287671
214,82,214_82,1257,792,3126.8412438
214,21,214_21,568,303,2968.6858316
214,74,214_74,553,272,3510.4166667
214,11,214_11,275,142,3049.5100567
214,46,214_46,153,86,3599.5397008
214,35,214_35,140,71,2815.6161806
214,47,214_47,104,53,3164.6706587
214,88,214_88,80,44,2821.603928
214,17,214_17,76,32,2467.0406732
216,74,216_74,1581,952,4224.8963611
216,55,216_55,373,212,4416.714042
216,17,216_17,359,197,4017.8810907
216,53,216_53,269,122,2559.9051008
216,57,216_57,225,138,3187.2759857
216,108,216_108,212,112,3613.4020619
216,107,216_107,211,129,4407.261247
216,11,216_11,183,81,2815.0912106
216,65,216_65,154,77,3035.5086372
217,74,217_74,1523,953,4878.2267115
217,17,217_17,239,139,3589.6069287
217,51,217_51,233,114,2364.5058448
217,39,217_39,201,97,3387.5464684
217,1,217_1,166,89,3726.6081871
217,75,217_75,154,76,2204.9808429
217,86,217_86,137,63,2540.6283857
217,11,217_11,115,55,3288.5154062
217,9,217_9,98,52,3166.3652803
218,74,218_74,577,336,3907.518994
218,39,218_39,232,113,4198.2633864
